,,,三鷹Ｉ邸2012,
,,,外気,
,,,気温,絶湿
,,,[℃],[g/kg']
1月14日,5時,休日,4.98,4.728560902
1月14日,6時,休日,5.1,5.14645096
1月14日,7時,休日,5.28,5.284070671
1月14日,8時,休日,4.2,4.948248928
1月14日,9時,休日,3.7,4.825528476
1月14日,10時,休日,3.3,4.738358811
1月14日,11時,休日,3.3,4.738358811
1月14日,12時,休日,3.53,4.816591238
1月14日,13時,休日,3.58,4.833750153
1月14日,14時,休日,4.61,5.199590004
1月14日,15時,休日,6.73,6.031397518
1月14日,16時,休日,7.47,6.348576073
1月14日,17時,休日,7.59,6.401391389
1月14日,18時,休日,7.5,6.361743264
1月14日,19時,休日,7.65,6.427946001
1月14日,20時,休日,7.7,6.450149995
1月14日,21時,休日,7.6,6.405810339
1月14日,22時,休日,7.26,6.257085555
1月14日,23時,休日,8.12,6.639386936
1月14日,24時,休日,7.49,6.357351491
1月15日,1時,休日,6.86,6.086070983
1月15日,2時,休日,6.25,5.833307157
1月15日,3時,休日,6.38,5.886374239
1月15日,4時,休日,6.62,5.985478564
1月15日,5時,休日,7.73,6.463505269
1月15日,6時,休日,7.48,6.352962428
1月15日,7時,休日,7.67,6.436819389
1月15日,8時,休日,8.06,6.612052861
1月15日,9時,休日,8.76,6.93729832
1月15日,10時,休日,9.52,7.3065491
1月15日,11時,休日,9.27,7.183191159
1月15日,12時,休日,9.32,7.207712706
1月15日,13時,休日,12.62,8.209363911
1月15日,14時,休日,4.49,4.269570799
1月15日,15時,休日,4.2,3.445292574
1月15日,16時,休日,3.45,3.073130809
1月15日,17時,休日,2.79,3.020002852
1月15日,18時,休日,2.53,2.86455532
1月15日,19時,休日,2.03,2.90391505
1月15日,20時,休日,1.74,2.878332952
1月15日,21時,休日,1.47,2.869172908
1月15日,22時,休日,0.98,2.903398258
1月15日,23時,休日,0.74,2.997080526
1月15日,24時,休日,0.37,2.956442254
1月16日,1時,平日,-0.24,3.028586983
1月16日,2時,平日,0.98,2.826218284
1月16日,3時,平日,0.98,2.862774843
1月16日,4時,平日,0.8,2.937955659
1月16日,5時,平日,0.8,2.873791969
1月16日,6時,平日,0.92,2.870583815
1月16日,7時,平日,0.9,2.86238847
1月16日,8時,平日,0.94,2.939561095
1月16日,9時,平日,1.37,2.953001884
1月16日,10時,平日,2.4,3.089964658
1月16日,11時,平日,3.61,3.142539638
1月16日,12時,平日,3.96,2.934920175
1月16日,13時,平日,4.28,2.909483427
1月16日,14時,平日,3.84,3.02470269
1月16日,15時,平日,4.14,3.028441844
1月16日,16時,平日,3.68,3.05468095
1月16日,17時,平日,2.6,3.056888603
1月16日,18時,平日,1.41,3.171162276
1月16日,19時,平日,0.88,3.19314768
1月16日,20時,平日,0.29,3.194492216
1月16日,21時,平日,-0.07,3.300118919
1月16日,22時,平日,-0.38,3.262948982
1月16日,23時,平日,-0.6,3.283258787
1月16日,24時,平日,-0.78,3.23655105
1月17日,1時,平日,-1.16,3.081147635
1月17日,2時,平日,-1.73,2.920720733
